# lambda(cm-1) eta(cm-1) DG(cm-1) Exact(ps-1) HT(ps-1) ST(ps-1) Marcus(ps-1) Exact/Marcus HT/Marcus ST/Marcus ln(Exact/Marcus) ln(HT/Marcus) ln(ST/Marcus)
    1.32162073E+01    1.83298071E+02    0.00000000E+00    2.58596432E+01    2.60728221E+01    8.45169172E+00    1.12680527E+01    2.29495229E+00    2.31387116E+00    7.50057882E-01    8.30712053E-01    8.38921949E-01   -2.87604900E-01
    1.32162073E+01    1.83298071E+02    1.05263158E+02    1.55229718E+00    1.53859046E+00    4.88681411E+00    4.25580066E+00    3.64748565E-01    3.61527848E-01    1.14827138E+00   -1.00854703E+00   -1.01741621E+00    1.38257667E-01
    1.32162073E+01    2.33572147E+02    0.00000000E+00    3.14142427E+01    3.16807885E+01    8.02172538E+00    1.12680527E+01    2.78790343E+00    2.81155843E+00    7.11899883E-01    1.02528985E+00    1.03373893E+00   -3.39817991E-01
    1.32162073E+01    2.33572147E+02    1.05263158E+02    1.29065324E+00    1.27797339E+00    4.89709463E+00    4.25580066E+00    3.03269195E-01    3.00289768E-01    1.15068703E+00   -1.19313444E+00   -1.20300738E+00    1.40359183E-01
    1.32162073E+01    2.97635144E+02    0.00000000E+00    3.88085260E+01    3.91399187E+01    7.57466774E+00    1.12680527E+01    3.44412004E+00    3.47352997E+00    6.72225092E-01    1.23666844E+00    1.24517136E+00   -3.97162037E-01
    1.32162073E+01    2.97635144E+02    1.05263158E+02    1.05634830E+00    1.04508372E+00    4.87815313E+00    4.25580066E+00    2.48213764E-01    2.45566887E-01    1.14623628E+00   -1.39346495E+00   -1.40418592E+00    1.36483776E-01
    1.32162073E+01    3.79269019E+02    0.00000000E+00    4.85311599E+01    4.89405612E+01    7.12048105E+00    1.12680527E+01    4.30696956E+00    4.34330249E+00    6.31917622E-01    1.46023454E+00    1.46863500E+00   -4.58996238E-01
    1.32162073E+01    3.79269019E+02    1.05263158E+02    8.53576292E-01    8.43864123E-01    4.82647493E+00    4.25580066E+00    2.00567733E-01    1.98285632E-01    1.13409328E+00   -1.60660327E+00   -1.61804670E+00    1.25833458E-01
    1.32162073E+01    4.83293024E+02    0.00000000E+00    6.12136795E+01    6.17159021E+01    6.66929722E+00    1.12680527E+01    5.43249853E+00    5.47706901E+00    5.91876646E-01    1.69239916E+00    1.70057011E+00   -5.24457034E-01
    1.32162073E+01    4.83293024E+02    1.05263158E+02    6.83152313E-01    6.74947629E-01    4.74157746E+00    4.25580066E+00    1.60522629E-01    1.58594747E-01    1.11414463E+00   -1.82932035E+00   -1.84140309E+00    1.08086964E-01
    1.32162073E+01    6.15848211E+02    0.00000000E+00    7.76844162E+01    7.82958132E+01    6.23055838E+00    1.12680527E+01    6.89421842E+00    6.94847775E+00    5.52940119E-01    1.93068315E+00    1.93852261E+00   -5.92505567E-01
